time,controller,downrange,altitude,velocity,gamma,gamma_rate_cmd,qbar,heat_rate,heat_load,load_factor,corridor_lower,corridor_upper,corridor_margin
6.4,1.0,20072.66690058381,51998.43632906921,3153.7353811913363,-0.10085283324244239,-0.00040466692096633225,4449.17670029996,95698.58085022825,579562.5030388385,0.8647812160403083,37370.75659798713,60952.934654826466,8954.498325757253
6.5,1.0,20386.43996279573,51966.6772848416,3153.7893515321725,-0.10089329993453902,-0.0004024412529010175,4468.998222723829,95914.7999979727,589153.9830386358,0.8654906821013515,37371.82365467268,60952.969381804156,8986.292096962556
6.6000000000000005,1.0,20700.217104721472,51934.905035296426,3153.843161687741,-0.10093354405982913,-0.00040022782601006163,4488.915826361216,96131.58109014868,598767.1411476507,0.866196263202181,37372.88758374621,60953.00399295204,9018.098957655617
6.7,1.0,21013.9983168653,51903.11965131827,3153.89681047408,-0.10097356684243014,-0.0003980265729670059,4508.929960822658,96348.9251463192,608402.0336622826,0.8668979806369532,37373.94836144558,60953.038487622776,9049.918836304503
6.800000000000001,1.0,21327.78358958362,51871.32120342528,3153.950296703896,-0.10101336949972683,-0.00039583742681568773,4529.041077807851,96566.8331878516,618058.7169810678,0.8675958555828154,37375.00596394036,60953.07286516766,9081.751661742383
6.9,1.0,21641.572913084743,51839.50976177127,3154.0036191865343,-0.1010529532424084,-0.00039366032096820166,4549.2496311144,96785.30623790645,627737.2476048585,0.8682899091005521,37376.06036733127,60953.107124936614,9113.597363165347
7.0,1.0,21955.366277428664,51807.68539614784,3154.056776727953,-0.10109231927450522,-0.0003914951892028763,4569.556076646666,97004.34532142733,637437.6821370012,0.8689801621352279,37377.11154764969,60953.14126627812,9145.455870130281
7.1000000000000005,1.0,22269.16367252682,51775.84817598651,3154.1097681306946,-0.10113146879342551,-0.0003893419656622607,4589.960872424591,97223.95146512969,647160.0772835142,0.869666635516825,37378.159480857095,60953.17528853926,9177.327112552754
7.2,1.0,22582.96508814187,51743.998170360755,3154.1625921938585,-0.10117040298999173,-0.00038720058485111825,4610.464478592588,97444.12569749026,656904.4898532633,0.8703493499608808,37379.20414284454,60953.209191065645,9209.21102070489
7.300000000000001,1.0,22896.77051388743,51712.13544798813,3154.215247713073,-0.10120912304847685,-0.00038507098163443715,4631.067357428456,97664.8690487361,666670.9767581369,0.8710283260691178,37380.24550943212,60953.242973201406,9241.10752521328
7.4,1.0,23210.57993922785,51680.260077232284,3154.267733480467,-0.10124763014664029,-0.0003829530912354478,4651.769973352325,97886.18255083363,676459.5950132202,0.8717035843300736,37381.28355636842,60953.27663428918,9273.016557056893
7.5,1.0,23524.39335347796,51648.37212610508,3154.3200482846432,-0.10128592545576383,-0.0003808468492336531,4672.57279293562,98108.06723747744,686270.401736968,0.8723751451197244,37382.31825933,60953.31017367006,9304.938047564981
7.6000000000000005,1.0,23838.21074580283,51616.47166226859,3154.3721909106484,-0.10132401014068719,-0.0003787521915628682,4693.47628491009,98330.52414407942,696103.4541513759,0.8730430287021071,37383.34959392083,60953.34359068364,9336.87192841505
7.7,1.0,24152.03210521751,51584.558753037134,3154.4241601399476,-0.10136188535984347,-0.00037666905450927263,4714.480920176838,98553.55430775732,705958.8095821517,0.8737072552299374,37384.37753567178,60953.37688466789,9368.818131630753
7.800000000000001,1.0,24465.857420586784,51552.63346537934,3154.4759547503945,-0.1013995522652944,-0.00037459737470947157,4735.587171815387,98777.15876732352,715836.5254588841,0.8743678447452239,37385.40206004008,60953.41005495922,9400.77658957988
7.9,1.0,24779.686680624913,51520.695865920105,3154.527573516203,-0.10143701200276535,-0.0003725370891485694,4756.795515092818,99001.3385632738,725736.6593152115,0.8750248171798789,37386.42314240875,60953.443100892415,9432.74723497231
8.0,1.0,25093.519873895373,51488.74602094265,3154.5790152079207,-0.10147426571168021,-0.00037048813515825214,4778.106427472856,99226.09473777554,735659.268788989,0.8756781923563265,37387.44075808606,60953.47602180063,9464.730000857977
8.1,1.0,25407.3569888106,51456.78399639046,3154.630278592399,-0.10151131452519603,-0.00036845045041488197,4799.520388625102,99451.42833465665,745604.4116224548,0.8763279899881065,37388.45488230504,60953.508817015325,9496.724820624862
8.200000000000001,1.0,25721.198013631718,51424.80985786932,3154.681362432765,-0.10154815957023752,-0.0003664239729375999,4821.037880434186,99677.3403993935,755572.1456623941,0.8769742296804761,37389.46549022287,60953.54148586633,9528.731627997011
8.3,1.0,26035.042936468275,51392.82367064922,3154.732265488394,-0.10158480196753128,-0.00036440864108644325,4842.65938700903,99903.83197909949,765562.528860304,0.8776169309310063,37390.47255692037,60953.5740276817,9560.750357032484
8.4,1.0,26348.891745277975,51360.82549966637,3154.78298651488,-0.10162124283163992,-0.00036240439356046783,4864.385394692114,100130.90412251315,775575.6192725553,0.878256113130177,37391.47605740144,60953.606441787815,9592.780942121448
8.5,1.0,26662.744427866408,51328.81540952514,3154.8335242640087,-0.10165748327099597,-0.0003604111693958854,4886.216392068763,100358.55787998633,785611.475060554,0.8788917955619671,37392.47596659257,60953.638727509264,9624.823317984126
8.6,1.0,26976.60097188676,51296.79346449997,3154.8838774837263,-0.10169352438793555,-0.00035842890796420826,4908.15286997649,100586.79430347205,795670.1544909012,0.8795239974044432,37393.47225934216,60953.67088416885,9656.877419668883
8.700000000000001,1.0,27290.461364839553,51264.759728537334,3154.9340449181145,-0.10172936727873197,-0.00035645754897040534,4930.195321514382,100815.61444651289,805751.7159355525,0.8801527377303426,37394.464910420145,60953.702911087596,9688.943182550262
8.8,1.0,27604.32559407235,51232.714265257644,3154.984025307358,-0.101765013033629,-0.0003544970324510684,4952.344242052456,101045.01936422818,815856.2178719753,0.8807780355076562,37395.4538945173,60953.734807584675,9721.02054232703
8.9,1.0,27918.19364677948,51200.657137957154,3155.033817387719,-0.10180046273687411,-0.0003525472987725875,4974.600129241117,101275.01011330236,825983.7188833056,0.8813999096002041,37396.43918624477,60953.76657297741,9753.109435020255
9.0,1.0,28232.065510001743,51168.58840960987,3155.0834198915063,-0.10183571746675137,-0.0003506082886293385,4996.963483020626,101505.58775197234,836134.2776585028,0.8820183787682122,37397.4207601335,60953.79820658125,9785.20979697138
9.1,1.0,28545.941170626127,51136.50814286943,3155.1328315470473,-0.1018707782956143,-0.0003486799430418768,5019.434805630577,101736.75334001512,846307.9529925043,0.8826334616688827,37398.39859063367,60953.82970770973,9817.321564840298
9.200000000000001,1.0,28859.820615385506,51104.416400071015,3155.1820510786583,-0.1019056462899185,-0.00034676220335514644,5042.014601619435,101968.50793873523,856504.8037863779,0.8832451768569622,37399.372652114136,60953.861075674475,9849.44467560346
9.3,1.0,29173.703830858358,51072.313243233155,3155.231077206617,-0.101940322510254,-0.00034485501123669336,5064.703377854105,102200.8526109524,866724.8890474731,0.8838535427853074,37400.342918861934,60953.89230978514,9881.579066551982
9.4,1.0,29487.59080346845,51040.19873405965,3155.2799086471323,-0.10197480801137768,-0.00034295830867489145,5087.501643529509,102433.78842098845,876968.267889572,0.8844585778054469,37401.30936508164,60953.9234093494,9913.724675289748
9.5,1.0,29801.481519484547,51008.0729339414,3155.328544112315,-0.10200910384224517,-0.0003410720379771795,5110.409910178228,102667.31643465476,887234.9995330374,0.8850603001681396,37402.27196489488,60953.95437367294,9945.881439731536
9.600000000000001,1.0,30115.375965020103,50975.93590395823,3155.3769823101484,-0.10204321104604289,-0.0003391961417683049,5133.428691680148,102901.43771923927,897525.1433049614,0.8856587280239313,37403.23069233972,60953.98520205942,9978.049298101192
9.700000000000001,1.0,30429.274126032957,50943.78770488073,3155.425221944461,-0.10207713066021971,-0.00033733056298857936,5156.55850427217,103136.15334349356,907838.7586393107,0.8862538794237059,37404.18552137017,60954.01589381042,10010.228188929694
9.8,1.0,30743.175988325012,50911.628397172084,3155.4732617148957,-0.10211086371651858,-0.00033547524489214195,5179.799866557909,103371.4643776197,918175.9050770727,0.8868457723192368,37405.136425855584,60954.04644822547,10042.418051053384
9.9,1.0,31057.08153754194,50879.45804098989,3155.521100316879,-0.10214441124100779,-0.00033363013104523533,5203.153299517466,103607.3718932569,928536.6422663984,0.8874344245637314,37406.08337958007,60954.07686460198,10074.618823612087
10.0,1.0,31370.99075917284,50847.276696187946,3155.568736441594,-0.10217777425411231,-0.0003317951653244864,5226.619326517212,103843.87696346843,938921.0299627453,0.8880198539123767,37407.026356242015,60954.10714223523,10106.830446047286
10.100000000000001,1.0,31684.903638549942,50815.08442231803,3155.6161687759504,-0.10221095377064476,-0.00032997029191520166,5250.198473319625,104080.98066272828,949329.1280290181,0.8886020780228776,37407.96532945344,60954.13728041834,10139.05285810031
10.200000000000001,1.0,31998.82016084827,50782.88127863172,3155.6633960025542,-0.10224395079983628,-0.00032815545530966823,5273.891268093112,104318.68406690727,959760.9964357088,0.889181114455996,37408.90027273948,60954.16727844226,10171.285999810541
10.3,1.0,32312.74031108532,50750.66732408214,3155.7104167996777,-0.10227676634536725,-0.00032635060030546467,5297.69824142193,104556.98825325986,970216.6952610348,0.8897569806760848,37409.83115953782,60954.19713559573,10203.529811513588
10.4,1.0,32626.664074120727,50718.44261732574,3155.75722984123,-0.1023094014053978,-0.0003245556720037843,5321.619926316082,104795.89430041006,980696.2846910758,0.8903296940516182,37410.757963198084,60954.22685116524,10235.784233839498
10.5,1.0,32940.59143465594,50686.20721672403,3155.803833796729,-0.10234185697259819,-0.00032277061580776313,5345.656858221284,105035.403288338,991199.8250199097,0.8908992718557224,37411.68065698133,60954.256424435014,10268.049207710981
10.600000000000001,1.0,33254.52237723388,50653.96118034537,3155.850227331269,-0.10237413403417897,-0.00032099537742082026,5369.809575028942,105275.5162983656,1001727.3766497462,0.8914657312666989,37412.599214059446,60954.28585468702,10300.324674341646
10.700000000000001,1.0,33568.456886238615,50621.70456596667,3155.896409105491,-0.10240623357192105,-0.0003192299028450058,5394.078617086165,105516.23441314278,1012279.0000910605,0.8920290893685493,37413.513607514586,60954.31514120088,10332.610575234212
10.8,1.0,33882.394945894994,50589.437431075115,3155.942377775555,-0.10243815656220555,-0.00031747413837935847,5418.464527205825,105757.5587166333,1022854.7559627239,0.8925893631514931,37414.423810338616,60954.344283253886,10364.90685217877
10.9,1.0,34196.33654026833,50557.159832869926,3155.9881319931083,-0.10246990397604348,-0.00031572803061827206,5442.967850676628,105999.49029410025,1033454.7049921339,0.8931465695124862,37415.32979543251,60954.37328012096,10397.213447251037
11.0,1.0,34510.28165326403,50524.871828264026,3156.0336704052543,-0.10250147677910532,-0.0003139915264498713,5467.589135273241,106242.03023209202,1044078.9080153431,0.893700725255734,37416.23153560582,60954.40213107464,10429.530302810614
11.100000000000001,1.0,34824.23026862725,50492.57347388577,3156.078991654524,-0.1025328759317503,-0.00031226457305439726,5492.328931266435,106485.17961842762,1054727.4259771858,0.8942518470932024,37417.12900357606,60954.43083538501,10461.857361499235
11.200000000000001,1.0,35138.182369942566,50460.26482608064,3156.1240943788457,-0.10256410238905574,-0.00031054711790259816,5517.187791433245,106728.93954218189,1065400.319931404,0.8947999516451267,37418.02217196817,60954.459392319724,10494.194566239086
11.3,1.0,35452.13794063357,50427.94594091289,3156.168977211513,-0.10259515710084599,-0.00030883910875413416,5542.166271067225,106973.31109367129,1076097.651040771,0.8953450554405171,37418.91101331392,60954.48780114396,10526.541860231067
11.4,1.0,35766.09696396255,50395.61687416729,3156.213638781155,-0.1026260410117214,-0.0003071404936559865,5567.26492798864,107218.2953644385,1086819.4805772149,0.8958871749176607,37419.79550005132,60954.516061120376,10558.899186953087
11.5,1.0,36080.0594230301,50363.27768135072,3156.2580777117078,-0.102656755061087,-0.0003054512209408787,5592.484322554786,107463.89344723776,1097565.8699219385,0.896426326424622,37420.67560452407,60954.54417150911,10591.266490158385
11.600000000000001,1.0,36394.025300774774,50330.92841769389,3156.3022926223807,-0.10268730018318109,-0.0003037712392257037,5617.82501767028,107710.10643601992,1108336.8805655404,0.8969625262197398,37421.55129898098,60954.572131567715,10623.643713873826
11.700000000000001,1.0,36707.99457997271,50298.56913815295,3156.3462821276275,-0.10271767730710366,-0.0003021004974099626,5643.287578797394,107956.93542591682,1119132.5741081322,0.8974957904721211,37422.42255557535,60954.599940551176,10656.030802398229
11.8,1.0,37021.96724323724,50266.19989741114,3156.3900448371155,-0.10274788735684465,-0.00030043894467420804,5668.872573966453,108204.38151322638,1129953.0122594547,0.8980261352621339,37423.28934636446,60954.62759771185,10688.427700300708
11.9,1.0,37335.943273018536,50233.820749880455,3156.4335793556943,-0.10277793125131207,-0.0002987865304784997,5694.580573786212,108452.44579539701,1140798.2568389943,0.8985535765818948,37424.151643308905,60954.65510229944,10720.834352418984
12.0,1.0,37649.92265160323,50201.43174970322,3156.4768842833646,-0.10280780990435992,-0.000297143204560868,5720.412151454311,108701.12937101195,1151668.3697760955,0.8990781303357559,37425.009418272086,60954.68245356098,10753.25070385776
12.100000000000001,1.0,37963.905361114004,50169.032950753724,3156.519958215248,-0.10283752422481601,-0.00029550891693578293,5746.367882767768,108950.43333977388,1162563.413110073,0.8995998123407882,37425.862643019565,60954.709650740784,10785.67669998706
12.200000000000001,1.0,38277.89138350923,50136.624406639865,3156.5627997415563,-0.1028670751165096,-0.00029388361789263587,5772.448346133416,109200.35880248866,1173483.4489903217,0.9001186383272615,37426.71128921853,60954.73669308044,10818.112286440577
12.3,1.0,38591.88070058259,50104.206170704696,3156.605407447558,-0.10289646347829887,-0.000292267257994226,5798.6541225785,109450.90686104969,1184428.5396764267,0.9006346239391241,37427.55532843717,60954.763579818784,10850.557409114088
12.4,1.0,38905.873293962635,50071.778296028046,3156.6477799135496,-0.1029256902040983,-0.0002906597880752575,5824.98579576124,109702.07861842209,1195398.7475382688,0.9011477847344769,37428.394732144094,60954.79031019183,10883.012014163782
12.5,1.0,39219.86914511245,50039.3408354281,3156.6899157148237,-0.10295475618290582,-0.00028906115924084335,5851.4439519813795,109953.87517862578,1206394.1350561313,0.9016581361860467,37429.22947170777,60954.81688343279,10915.47604800469
12.600000000000001,1.0,39533.8682353292,50006.89384146297,3156.7318134216366,-0.10298366229882991,-0.00028747132286501866,5878.029180190871,110206.2976467199,1217414.7648208032,0.9021656936816567,37430.059518395894,60954.843298772,10947.949457309034
12.700000000000001,1.0,39847.870545743775,49974.43736643226,3156.7734715991783,-0.1030124094311164,-0.00028589023058926135,5904.742072004509,110459.34712878586,1228460.6995336819,0.9026704725246936,37430.88484337483,60954.86955543695,10980.432189004685
12.8,1.0,40161.87605732035,49941.97146237865,3156.8148888075393,-0.10304099845417533,-0.00028431783432102044,5931.583221710648,110713.0247319111,1239532.002006873,0.9031724879345729,37431.705417708996,60954.895652652165,11012.924190273516
12.9,1.0,40475.884750855985,49909.49618108941,3156.856063601681,-0.10306943023760744,-0.0002827540862322546,5958.553226281894,110967.33156417203,1250628.7351632903,0.9036717550472011,37432.5212123603,60954.92158963926,11045.425408549854
13.0,1.0,40789.896606980226,49877.01157409797,3156.8969945314016,-0.10309770564623066,-0.00028119893875797714,5985.6526853858995,111222.26873461738,1261750.9620367521,0.9041682889154357,37433.33219818749,60954.94736561688,11077.93579151891
13.100000000000001,1.0,41103.91160615467,49844.51769268543,3156.9376801413064,-0.10312582554010646,-0.0002796523445948081,6012.882201396134,111477.83735325129,1272898.7457720772,0.9046621045095424,37434.13834594561,60954.97297980063,11110.455287115197
13.200000000000001,1.0,41417.92972867255,49812.01458788214,3156.9781189707746,-0.10315379077456595,-0.0002781142566995365,6040.242379402712,111734.03853101587,1284072.149625179,0.9051532167176499,37434.93962628539,60954.998431403095,11142.983843520953
13.3,1.0,41731.95095465832,49779.50231046916,3157.0183095539282,-0.10318160220023591,-0.00027658462828768866,6067.733827223253,111990.87337977436,1295271.2369631564,0.9056416403462024,37435.736009752625,60955.023719633806,11175.521409164649
13.4,1.0,42045.97526406723,49746.98091097979,3157.0582504196,-0.10320926066306468,-0.00027506341283210604,6095.357155413747,112248.34301229325,1306496.0712643857,0.9061273901204088,37436.527466787615,60955.048843699165,11208.067932719372
13.5,1.0,42360.00263668488,49714.45043970112,3157.0979400912997,-0.10323676700434789,-0.0002735505640615297,6123.112977279498,112506.4485422251,1317746.7161186081,0.90661048068469,37437.3139677245,60955.07380280247,11240.623363101353
13.600000000000001,1.0,42674.03305212681,49681.91094667545,3157.1373770871846,-0.10326412206075404,-0.0002720460359591914,6151.001908886046,112765.19108409063,1329023.2352270172,0.9070909266031245,37438.09548279073,60955.098596143835,11273.187649468382
13.700000000000001,1.0,42988.06648983804,49649.36248170185,3157.176559920025,-0.10329132666434995,-0.00027054978276141626,6179.024569070176,113024.57175326115,1340325.6924023433,0.9075687423598897,37438.87198210643,60955.123222920185,11305.760741218335
13.8,1.0,43302.10292909265,49616.80509433759,3157.215487097172,-0.10331838164262609,-0.00026906175895622856,6207.181579450901,113284.59166594018,1351654.1515689373,0.9080439423597023,37439.64343568377,60955.14768232522,11338.34258798763
13.9,1.0,43616.14234899333,49584.23883389965,3157.2541571205275,-0.10334528781852172,-0.0002675819192819692,6235.473564440528,113545.25193914579,1363008.676762852,0.9085165409282557,37440.4098134264,60955.17197354938,11370.93313964973
14.0,1.0,43930.184728470915,49551.66374946617,3157.292568486508,-0.10337204601044991,-0.00026611021872591836,6263.901151255716,113806.55369069193,1374389.332131921,0.9089865523126541,37441.17108512882,60955.19609577981,11403.532346313637
14.100000000000001,1.0,44244.23004628397,49519.07988987791,3157.330719686014,-0.10339865703232251,-0.00026464661252292556,6292.464969928583,114068.4980391702,1385796.1819358382,0.9094539906818466,37441.92722047578,60955.22004820032,11436.140158322407
14.200000000000001,1.0,44558.27828101831,49486.487303739705,3157.368609204398,-0.1034251216935748,-0.0002631910561540494,6321.165653317858,114331.08610393136,1397229.2905462314,0.9099188701270561,37442.67818904166,60955.24382999137,11468.756526251665
14.3,1.0,44872.32941108655,49453.886039421915,3157.4062355214296,-0.1034514407991902,-0.0002617435053452023,6350.003837120026,114594.31900506646,1408688.722446738,0.9103812046622074,37443.42396028986,60955.267440330026,11501.38140090811
14.4,1.0,45186.38341472766,49421.27614506186,3157.443597111264,-0.10347761514972473,-0.00026030391606580365,6378.980159880545,114858.19786338808,1420174.5422330769,0.9108410082243534,37444.16450357222,60955.29087838993,11534.014733328077
14.5,1.0,45500.44027000645,49388.657668565225,3157.480692442409,-0.1035036455413313,-0.0002588722445274419,6408.095263005056,115122.7238004112,1431686.814613118,0.911298294674097,37444.89978812834,60955.31414334127,11566.656474776042
14.600000000000001,1.0,45814.49995481318,49356.030657607545,3157.517519977691,-0.10352953276578405,-0.00025744844718254064,6437.349790770665,115387.8979383342,1443225.6044069515,0.9117530777960126,37445.629783085045,60955.33723435072,11599.306576743176
14.700000000000001,1.0,46128.56244686303,49323.39515963556,3157.5540781742234,-0.1035552776105023,-0.000256032480723037,6466.744390337213,115653.7214000193,1454790.9765469534,0.9122053712990639,37446.35445745571,60955.36015058145,11631.96499094589
14.8,1.0,46442.62772369562,49290.751221868646,3157.590365483372,-0.1035808808585746,-0.0002546243020790606,6496.279711758614,115920.19530897334,1466382.9960778507,0.9126551888170207,37447.07378013966,60955.38289119305,11664.6316693244
14.9,1.0,46756.69576267459,49258.09889130023,3157.6263803507213,-0.1036063432887825,-0.00025322386841762607,6525.956407994185,116187.32078932784,1478001.7281567834,0.9131025439088721,37447.78771992155,60955.40545534152,11697.30656404129
15.0,1.0,47070.76654098707,49225.438214699156,3157.6621212160426,-0.10363166567562426,-0.0002518311371413292,6555.775134920057,116455.09896581949,1489647.2380533654,0.9135474500592384,37448.49624547076,60955.427842179226,11729.98962748007
15.100000000000001,1.0,47384.84003564319,49192.7692386111,3157.6975865132595,-0.1036568487893384,-0.00025044606588705187,6585.736551340564,116723.53096377007,1501319.5911497425,0.9139899206787797,37449.199325340756,60955.450050854866,11743.569913270345
15.200000000000001,1.0,47698.91622347562,49160.09200935995,3157.7327746704145,-0.10368189339592711,-0.0002490686125246727,6615.841318999694,116992.61790906619,1513018.852940649,0.9144299691046033,37449.896927968475,60955.47208051345,11710.195081391474
15.3,1.0,48012.99508113907,49127.40657304915,3157.767684109635,-0.10370680025717957,-0.00024769873515578724,6646.0901025925605,117262.36092813926,1524745.089033463,0.9148676086006681,37450.5890216737,60955.49393029622,11676.817551375447
15.4,1.0,48327.07658510978,49094.71297556311,3157.8023132471,-0.10373157013069514,-0.0002463363921124307,6676.483569776901,117532.76114794475,1536498.3651482575,0.9153028523581875,37451.275574658444,60955.51559934067,11643.437400904666
15.5,1.0,48641.160711685035,49062.01126256853,3157.836660493005,-0.1037562037699064,-0.000244981541955812,6707.0223911846115,117803.81969594183,1548278.7471178516,0.9157357134960292,37451.956555006305,60955.53708678048,11610.054707562223
15.600000000000001,1.0,48955.247436982645,49029.301479515765,3157.870724251531,-0.10378070192410198,-0.00024363414347505484,6737.707240433341,118075.53770007267,1560086.300887859,0.9161662050611133,37452.63193068185,60955.55839174547,11576.669548833917
15.700000000000001,1.0,49269.33673694045,48996.58367164019,3157.9045029208064,-0.10380506533844948,-0.00024229415568594232,6768.538794138015,118347.91628874103,1571921.092516733,0.9165943400288078,37453.30166952999,60955.5795133616,11543.282002110202
15.8,1.0,49583.42858731582,48963.857883963516,3157.937994892875,-0.10382929475401807,-0.00024096153782966965,6799.517731922506,118620.95659079145,1583783.1881758124,0.9170201313033229,37453.96573927534,60955.60045075088,11509.892144688172
15.9,1.0,49897.522963685115,48931.124161295134,3157.9711985536624,-0.10385339090780105,-0.0002396362493716061,6830.644736431292,118894.65973548817,1595672.6541493612,0.9174435917181019,37454.62410752162,60955.621203031376,11476.500053773518
16.0,1.0,50211.61984144318,48898.38254823344,3158.00411228294,-0.1038773545327382,-0.00023831825000006232,6861.920493341102,119169.02685249326,1607589.5568346104,0.9178647340362102,37455.276741750946,60955.641769317175,11443.105806482497
16.1,1.0,50525.71919580283,48865.633089167175,3158.0367344542906,-0.1039011863577382,-0.00023700749962506229,6893.345691372637,119444.05907184504,1619533.962741795,0.9182835709507231,37455.92360932329,60955.662148718315,11409.709479843885
16.2,1.0,50839.821001794306,48832.87582827669,3158.0690634350763,-0.10392488710770072,-0.00023570395837712422,6924.921022302336,119719.75752393669,1631505.9384941887,0.9187001150851105,37456.56467747579,60955.68234034077,11376.311150800895
16.3,1.0,51153.92523426477,48800.1108095353,3158.1010975864006,-0.10394845750353843,-0.00023440758660605015,6956.64718097409,119996.12333949364,1643505.5508281381,0.9191143789936194,37457.199913322125,60955.70234328639,11342.910896213172
16.400000000000002,1.0,51468.03186787774,48767.33807671057,3158.1328352630753,-0.10397189826219903,-0.0002331183448797168,6988.524865311105,120273.15764955204,1655532.8665930934,0.919526375161655,37457.829283851876,60955.72215665291,11309.508792858695
16.5,1.0,51782.14087711259,48734.557673365605,3158.1642748135855,-0.10399521009668701,-0.0002318361939828781,7020.554776327669,120550.86158543595,1667587.952751637,0.9199361160061591,37458.45275592988,60955.741779533855,11276.104917435725
16.6,1.0,52096.252236263994,48701.769642860345,3158.1954145800546,-0.1040183937160853,-0.00023056109491597198,7052.737618141035,120829.23627873497,1679670.8763795104,0.9203436138759866,37459.07029629562,60955.76121101853,11242.699346564725
16.7,1.0,52410.365919441356,48668.974028352844,3158.226252898209,-0.1040414498255769,-0.00022929300889393378,7085.074097983277,121108.28286128148,1691781.7046656385,0.9207488810522803,37459.681871562556,60955.78045019198,11209.292156790289
16.8,1.0,52724.48190056831,48636.17087280054,3158.256788097344,-0.1040643791264663,-0.00022803189734501745,7117.564926213251,121388.00246512803,1703920.5049121513,0.9211519297488421,37460.287448217474,60955.79949613494,11175.883424583066
16.900000000000002,1.0,53038.60015338213,48603.36021896153,3158.2870185002857,-0.1040871823162008,-0.00022677772190961954,7150.210816328496,121668.39622252402,1716087.3445344036,0.9215527721125054,37460.886992619875,60955.818347923814,11142.473226341652
17.0,1.0,53352.72065143321,48570.54210939583,3158.3169424233597,-0.10410986008839176,-0.00022553044443911658,7183.012484977176,121949.46526589226,1728282.291060993,0.9219514202235013,37461.48047100131,60955.837004630615,11109.061638394516
17.1,1.0,53666.84336808444,48537.71658646664,3158.346558176353,-0.10413241313283568,-0.00022429002699470124,7215.9706519701385,122231.21072780601,1740505.4121337736,0.9223478860958255,37462.06784946474,60955.85546532293,11075.648737001895
17.2,1.0,53980.96827651073,48504.88369234159,3158.3758640624787,-0.10415484213553515,-0.0002230564318462304,7249.0860402928865,122513.63374096512,1752756.7755078701,0.922742181677603,37462.64909398387,60955.87372906389,11042.234598357718
17.3,1.0,54295.09534969838,48472.04346899398,3158.4048583783406,-0.10417714777871977,-0.00022182962147107647,7282.359376117631,122796.73543817183,1765036.4490516873,0.9231343188514496,37463.22417040252,60955.89179491211,11008.819298591457
17.400000000000002,1.0,54609.22456044453,48439.195958204014,3158.433539413898,-0.10419933074086687,-0.00022060955855298555,7315.791388815404,123080.51695230756,1777344.500746918,0.9235243094348325,37463.79304443397,60955.90966192167,10975.402913770042
17.5,1.0,54923.35588135658,48406.34120156006,3158.4619054524296,-0.10422139169672218,-0.00021939620598094393,7349.382810968122,123364.97941630811,1789680.9986885488,0.9239121651804284,37464.35568166034,60955.927329142054,10941.985519899725
17.6,1.0,55237.48928485164,48373.47924045984,3158.4899547704968,-0.10424333131732028,-0.00021818952684804849,7383.134378380738,123650.12396313935,1802046.0110848628,0.9242978977764791,37464.91204753183,60955.94479561812,10908.567192928014
17.7,1.0,55551.62474315588,48340.610116111675,3158.5176856379085,-0.10426515027000507,-0.00021698948445038454,7417.046830093382,123935.95172577277,1814439.60625744,0.9246815188471467,37465.46210736621,60955.96206039004,10875.148008745462
17.8,1.0,55865.76222830403,48307.73386953568,3158.545096317685,-0.10428684921845012,-0.00021579604228590704,7451.120908393578,124222.46383716071,1826861.8526411562,0.9250630399528652,37466.00582634808,60955.9791224933,10841.728043187599
17.900000000000002,1.0,56179.90171213872,48274.85054156501,3158.5721850660207,-0.10430842882267871,-0.00021460916405333452,7485.357358828417,124509.66143021113,1839312.8187841773,0.9254424725906911,37466.54316952821,60955.9959809586,10808.307372036797
18.0,1.0,56494.04316630993,48241.960172847,3158.598950132249,-0.10432988973908404,-0.0002134288136510415,7519.756930216804,124797.54563776264,1851792.5733479536,0.9258198281946518,37467.07410182291,60956.01263481186,10774.886071024092
18.1,1.0,56808.18656227437,48209.06280384444,3158.6253897588044,-0.10435123262044914,-0.00021225495517596102,7554.320374661745,125086.11759255911,1864301.1851072095,0.9261951181360917,37467.59858801337,60956.02908307413,10741.464215831074
18.2,1.0,57122.33187129488,48176.1584748367,3158.651502181189,-0.10437245811596674,-0.00021108755292249308,7589.048447562605,125375.378427224,1876838.7229499319,0.9265683537240172,37468.11659274498,60956.0453247616,10708.041882091726
18.3,1.0,57436.47906443984,48143.24722592095,3158.677285627931,-0.10439356687125899,-0.00020992657138141927,7623.941907627438,125665.32927423458,1889405.2558773553,0.9269395462054394,37468.6280805267,60956.06135888553,10674.619145394252
18.400000000000002,1.0,57750.628112582526,48110.32909701333,3158.702738320552,-0.10441455952839714,-0.0002087719752388212,7659.001516885323,125955.97126589596,1902000.853003945,0.9273087067657141,37469.13301573036,60956.07718445216,10641.196081282971
18.5,1.0,58064.77898640055,48077.404127850124,3158.727858473528,-0.10443543672592102,-0.00020762372937500732,7694.2280406987375,126247.30553431487,1914625.5835573764,0.9276758465288815,37469.63136259001,60956.09280046276,10607.772765260117
18.6,1.0,58378.9316563752,48044.472357988925,3158.7526442942544,-0.10445619909885852,-0.00020648179886344515,7729.622247775944,126539.33321137339,1927279.5168785139,0.9280409765580023,37470.12308520126,60956.10820591349,10574.349272787666
18.7,1.0,58693.08609279082,48011.53382680981,3158.7770939830066,-0.10447684727874486,-0.00020534614896969644,7765.184910183384,126832.0554287019,1939962.722421384,0.9284041078554944,37470.60814752064,60956.123399795455,10540.925679289176
