time,phi,theta,psi,phi_ref,theta_ref,psi_ref,p,q,r,mx,my,mz,mx_cmd,my_cmd,mz_cmd,mx_rate,my_rate,mz_rate
0.68,0.011657532903267764,-0.009628536626036707,0.006594130643798213,0.0,0.0,0.0,-0.017526338678051357,0.013081758219722841,-0.006752007588452978,-747.6253424810478,837.2401718938607,-543.5588663279746,-620.263135559637,711.9437270677813,-482.0636327323651,1383.1150276724543,-1358.1476024914423,665.8203305710288
0.7000000000000001,0.011304319365727622,-0.009362241063541969,0.006460421121408988,0.0,0.0,0.0,-0.017919294448331118,0.01339073070563433,-0.0069224098929661915,-719.4539168289975,809.5256750646547,-529.9566491312894,-589.9198137282498,681.8565750991472,-467.2181376928667,1408.5712826025144,-1385.724841460302,680.110859834258
0.72,0.010943402649130629,-0.009089885550351466,0.006323322929903785,0.0,0.0,0.0,-0.018296139245064864,0.013688794716351453,-0.00708814521718498,-690.8020864068106,781.2863673086123,-516.0794295601929,-559.2232501740946,651.3628091799561,-452.1446676077885,1432.5915211093445,-1411.965387802121,693.8609785548238
0.74,0.010575104033530902,-0.00881169462130437,0.006182921459572555,0.0,0.0,0.0,-0.018656627155265622,0.013975760122884628,-0.007249129126811714,-661.6979785877577,752.5483927811312,-501.93760965568157,-528.1996509734047,620.4867071191832,-436.8523007691366,1455.2053909526478,-1436.8987263740564,707.0909952255676
0.76,0.010199749587674223,-0.008527896461377268,0.006039303916008265,0.0,0.0,0.0,-0.019000528014633162,0.014251446731711024,-0.007405280774011781,-632.1692957707157,723.3374828178195,-487.54129865685104,-496.87537012962946,589.252739489302,-421.3502196695495,1476.4341408520977,-1460.545498165584,719.8155499415265
0.78,0.009817669865129997,-0.00823872269643125,0.00589255927522192,0.0,0.0,0.0,-0.019327627194810126,0.014515684150100657,-0.007556522809067324,-602.243442101081,693.6790898843144,-472.900400814445,-465.27689035423316,557.6855518343955,-405.64770842036205,1496.292683481738,-1482.9196466752535,732.0448921203024
0.8,0.009429199603894212,-0.007944408186452683,0.005742778239414381,0.0,0.0,0.0,-0.019637725451695107,0.014768311696690012,-0.0077027813169887075,-571.9476179109823,663.59848796214,-458.0246832096991,-433.43080333419437,525.8099464143219,-389.7541498169806,1514.791209504932,-1504.0300961087212,743.7858802372944
0.8200000000000001,0.009034677428387372,-0.007645190820523591,0.005590053192910283,0.0,0.0,0.0,-0.019930638818874788,0.015009178345824301,-0.007843985773273877,-541.3088889054721,633.1208466920416,-442.9238279231261,-401.36378960795594,493.6508635894565,-373.6790221029065,1531.9364502755093,-1523.8820635049194,755.0427643286497
0.84,0.008634445553064474,-0.007341311312962206,0.005434478157867684,0.0,0.0,0.0,-0.020206198533710487,0.015238142696690852,-0.007980069014272976,-510.35423559405865,602.271284999917,-427.60747194824353,-369.102598149261,461.23336293271404,-357.43189547258737,1547.7326655706747,-1542.4780846062276,765.8177987441292
0.86,0.008228849487065037,-0.007033013000234082,0.005276148749448595,0.0,0.0,0.0,-0.020464250986332918,0.01545507296022215,-0.008110967218606087,-479.1105872725287,571.0749086832946,-412.08523750318875,-336.6740257395212,428.58260413879304,-341.0224283433731,1562.1824160764986,-1559.8188158311245,776.1117222527389
0.88,0.007818237739508405,-0.006720541638358938,0.005115162130209683,0.0,0.0,0.0,-0.020704657683927447,0.015659846958276824,-0.008236619896856114,-447.6048439256281,539.556835461293,-396.3667548130538,-304.104896195512,395.7238277908249,-324.4603634207456,1575.28716734503,-1575.9036611000795,785.9241345067488
0.9,0.007402961525171836,-0.006404145200635685,0.004951616963516425,0.0,0.0,0.0,-0.020927295224358742,0.01585235213080369,-0.00835696988736399,-415.86388869040223,507.7422102294951,-380.4616789826262,-271.4220395078879,362.68233603294505,-307.7555235749725,1587.047761761292,-1590.7312615898945,795.2537915213782
0.92,0.0069833744703955425,-0.006084073675583951,0.0047856133658283895,0.0,0.0,0.0,-0.021132055274489366,0.016032485547630492,-0.008471963356426302,-383.9145929483715,475.6562126655121,-364.37970222497626,-238.652270937362,329.4834731921917,-290.91780754352106,1597.4647871015377,-1604.2998781991485,804.0988378824977
0.9400000000000001,0.0065598323191404795,-0.005760578865059371,0.004617252857734844,0.0,0.0,0.0,-0.02131884454956994,0.01620015392225211,-0.008581549801565178,-351.78381566761595,443.3240588659935,-348.1305624345958,-205.8223701084903,296.15260638573807,-273.9571854703105,1606.5388640377762,-1616.6076899759303,812.4569895190234
0.96,0.006132692639188253,-0.00543391418254574,0.0044466383136492205,0.0,0.0,0.0,-0.021487584790880754,0.016355273625567292,-0.008685682056829168,-319.49839826611014,410.77099833203073,-331.72404887755414,-172.95906013554475,262.71510614554705,-256.88369429074856,1614.2708700752905,-1627.653026698138,820.3256778520824
0.98,0.005702314528524877,-0.005104334451662567,0.004273873910088266,0.0,0.0,0.0,-0.021638212739433976,0.016497770697962946,-0.00878431629930976,-287.08515599406616,378.022307335704,-315.17000560225,-140.08898681086646,229.19632708951985,-239.7074329693329,1620.6621136021993,-1637.4345498163364,827.7021637652069
1.0,0.005269058321989206,-0.004772095704953902,0.004099065072484365,0.0,0.0,0.0,-0.02177068010403987,0.016627580858498078,-0.00887741205623467,-254.5708666190713,345.1032794785158,-298.4783330423323,-107.23869788272447,195.6215886638849,-222.4385575957208,1625.714468749743,-1645.9513928594106,834.583627995886
1.02,0.004833285298291301,-0.004437454983045234,0.0039223184204955075,0.0,0.0,0.0,-0.021884953522428696,0.01674464951021653,-0.008964932212137077,-221.98225703041646,312.03921407859985,-281.6589881803621,-74.43462244661498,162.01615598094384,-205.08727634433393,1629.4304794327415,-1653.2032699957965,840.9672430985097
1.04,0.004395357387540599,-0.004100670134271212,0.003743741711783155,0.0,0.0,0.0,-0.021981014514425683,0.016848931740835623,-0.009046843015707852,-189.34598824796427,278.85540288805385,-264.72198356038126,-41.703050472602115,128.40522077283083,-187.6638443013044,1631.8134391226095,-1659.1905595273004,846.8502309990413
1.06,0.00395563687943179,-0.0037619996148888666,0.0035634437842495537,0.0,0.0,0.0,-0.022058859426417308,0.016940392318229254,-0.009123114086022177,-156.68863921855066,245.57711553541907,-247.67738537465772,-9.070112488872553,94.81388248190052,-170.1785581630939,1632.8674514706804,-1663.9143676317387,852.2299092861772
1.08,0.003514486132256689,-0.003421702289999852,0.003381534496728289,0.0,0.0,0.0,-0.022118499366537325,0.017019005680259405,-0.009193718417897933,-124.03668970265994,212.22958400551482,-230.53531080100615,23.43824055923497,61.26712950596294,-152.64175081023012,1632.597475794536,-1667.3765764952122,857.1037286825784
1.1,0.0030722672829153197,-0.0030800372353115744,0.0031981246681334063,0.0,0.0,0.0,-0.022159960130151604,0.017084755918617,-0.009258632386194834,-91.41650249141074,178.8379864038073,-213.30592472882768,55.79625725699202,27.789820616026418,-135.06378575979184,1631.0093605624602,-1669.5798800853765,861.4693036089235
1.12,0.0026293419581184807,-0.0027372635398714537,0.0030133260150790875,0.0,0.0,0.0,-0.022183282115340267,0.01713763675641796,-0.009317835748903668,-58.85430514471814,145.42743020172492,-195.99943598225872,87.97840545722272,-5.593333436688681,-117.45505150020736,1628.1098673346298,-1670.5278101041188,865.324437328448
1.1400000000000001,0.0021860709869629957,-0.0023936401099113706,0.0028272510879947532,0.0,0.0,0.0,-0.022188520228170933,0.017177651519367898,-0.009371311648906665,-26.376171403175555,112.02293511959535,-178.6260931256331,119.95939179080096,-38.857788108620554,-99.82595571256783,1623.9066870771292,-1670.2247541064785,868.6671428312806
1.16,0.001742814115084812,-0.002049425473940919,0.002640013205755576,0.0,0.0,0.0,-0.022175743777633,0.01720481310036293,-0.009419046614314761,5.991997604085853,78.64941577272924,-161.19617991854395,151.71418093430606,-71.97918303123654,-82.18691938180828,1618.4084503630704,-1668.675967343305,871.4956603544579
1.18,0.001299929720581794,-0.0017048775892286193,0.0024517263888652607,0.0,0.0,0.0,-0.022145036360164155,0.017219143917437577,-0.00946103055730706,38.22449225671757,45.33166418181298,-143.72001047365075,183.21801462016276,-104.93335974357035,-64.54837080230698,1611.6247326315856,-1665.887579545813,873.80847224466
1.2,0.000857774531908273,-0.0013602536498099848,0.002262505291230621,0.0,0.0,0.0,-0.022096495733749937,0.017220675865005912,-0.009497256771413033,70.29581336542883,12.094332229567542,-126.20792415962794,214.44643037447852,-137.69637917563475,-46.92073948244084,1603.566055435563,-1661.866597612272,875.6043157011404
1.22,0.0004167033479460791,-0.001015809896160414,0.0020724651305683572,0.0,0.0,0.0,-0.02203023368161748,0.017209450258370732,-0.009527721927190114,102.18069105346571,-21.03808586933706,-108.67028028327746,245.37527996810084,-170.2445388694923,-29.314449952515275,1594.243884401844,-1656.62090494523,876.8821938175236
1.24,-2.293123955121601e-05,-0.000671801426669395,0.001881721617497334,0.0,0.0,0.0,-0.02194637586557784,0.0171855177714992,-0.009552426066258888,133.8541035428845,-54.041271030015935,-91.11745257827977,275.9807475674105,-202.55438992462933,-11.739915481488396,1583.6706244709396,-1650.1592580339436,877.6413852498848
1.26,-0.0004607791209338963,-0.00032848201105061334,0.001690390883367865,0.0,0.0,0.0,-0.021845061669098706,0.01714893836808291,-0.009571372593665648,165.29129580026256,-86.89109664488892,-73.55982352317895,306.2393675709743,-234.6027536554653,5.792468292375332,1571.8596128689028,-1642.4912807436492,877.8814527550409
1.28,-0.0008964929408517008,1.389609417973617e-05,0.0014985894068866301,0.0,0.0,0.0,-0.021726444030212504,0.01709978122591685,-0.009584568268548184,196.46779800345223,-119.56364577857599,-56.00777850733613,336.1280421189788,-266.366737948791,23.27232981124834,1558.8251101594835,-1633.6274566843535,877.602250792141
1.3,-0.0013297283674718052,0.0003550823280267153,0.001306433939604279,0.0,0.0,0.0,-0.02159068926438426,0.017038124654645593,-0.00959202319308556,227.35944379658383,-152.03522817755422,-38.471699860696106,365.62405826277325,-297.82375330952436,40.68932812152664,1544.58228965658,-1623.5791199489113,876.8039323320011
1.32,-0.0017601443585144594,0.0006948280050156064,0.0011140414303292268,0.0,0.0,0.0,-0.021437976877480447,0.01696405600693719,-0.009593750799716626,257.9423883049744,-184.28239706660816,-20.961960761112653,394.70510478154665,-328.9515285839907,58.03315946569393,1529.1472254195269,-1612.3584444526969,875.4869549791727
1.34,-0.0021874034239139917,0.0010328864927422556,0.000921528948539585,0.0,0.0,0.0,-0.021268499368994474,0.01687767158315553,-0.009589767836615302,288.19312588499747,-216.2819657079042,-3.4889190312574883,423.34928863423835,-359.72812634942414,75.29356393558982,1512.5368790011548,-1599.9784320648018,873.6520864927583
1.36,-0.0026111718849075594,0.001369013386854208,0.0007290136068736075,0.0,0.0,0.0,-0.021082462025697305,0.01677907652961126,-0.009580094351413429,318.08850758685594,-248.0110237013654,13.937089164046139,451.5351510345606,-390.13195796012786,92.4603321796969,1494.7690850929234,-1586.4528996730598,871.3004097651814
1.3800000000000001,-0.0030311201293575785,0.0017029666833454436,0.0005366124827714813,0.0,0.0,0.0,-0.020880082705892946,0.016668384730479473,-0.00956475367316434,347.6057583103961,-279.44695300762487,31.30575570998842,479.24168313740745,-420.14179824022983,109.5233121577783,1475.862536177007,-1571.796465312974,868.4333272971141
1.4000000000000001,-0.0034469228631164306,0.0020345069480510393,0.00034444253935594915,0.0,0.0,0.0,-0.02066159161446876,0.01654571869347987,-0.009543772392542364,376.722493635902,-310.5674436767509,48.606807014113826,506.4483413252425,-449.73679981380053,126.47241593491358,1455.8367662752971,-1556.0245334563006,865.0525652062703
1.42,-0.0038582593572478174,0.002363397483231719,0.0001526205456352514,0.0,0.0,0.0,-0.02042723106893983,0.016411209429421765,-0.009517180340275249,405.4167363132806,-341.350509267612,65.83001054981807,533.1350620835907,-478.8965070630351,143.297626507369,1434.7121338689276,-1539.1532795430549,861.1601767852121
1.44,-0.004264813690915581,0.002689404491141969,-3.873700388101753e-05,0.0,0.0,0.0,-0.020177255256695076,0.016264996325722536,-0.009485010563808228,433.66693239431106,-371.774501944041,82.9651814623037,559.2822764546103,-507.6008697071967,159.98900465212733,1412.509804051524,-1521.1996338214503,856.7585456242817
1.46,-0.004666274989759689,0.0030122972344792005,-0.000229513970063433,0.0,0.0,0.0,-0.01991192998366063,0.01610722701401392,-0.009447299302199888,461.4519669935862,-401.81812723540304,100.00218922841215,584.8709240584554,-535.8302559927461,176.53669579200712,1389.2517299637575,-1502.1812645681023,851.8503883054223
1.48,-0.005062337659575533,0.0033318481936153123,-0.00041959465044438815,0.0,0.0,0.0,-0.019631532414603334,0.01593805723195584,-0.00940408595925153,488.75117966467303,-431.4604584497958,116.93096436186357,609.8824666719801,-563.5654654887495,192.9309368676452,1364.960633554341,-1482.1165607196376,846.4387566725712
1.5,-0.005452701615127342,0.0036478332205159033,-0.0006088638608039432,0.0,0.0,0.0,-0.019336350805304055,0.015757650679382545,-0.009355413074873071,515.5443793786916,-460.6809507294081,133.74150515537875,634.2989013554693,-590.7877414794584,209.16206320776058,1339.6599857009278,-1461.024613980615,840.5270396757586
1.52,-0.005837072503913632,0.003960031689256359,-0.0007972070169635082,0.0,0.0,0.0,-0.019026684226836926,0.01556617886891059,-0.00930132629468989,541.8118590932816,-489.4594547380862,150.42388445114483,658.102773117243,-617.478782947462,225.22051538909892,1313.3739857294984,-1438.9252004339055,834.1189647883041
1.54,-0.006215161924722157,0.004268226643048004,-0.000984510216683443,0.0,0.0,0.0,-0.018702842282196753,0.0153638209711426,-0.009241874337896411,567.5344099003395,-517.7762299718984,166.96825643107314,681.2771871074547,-643.6207561422747,241.09684607680066,1286.1275403528964,-1415.8387616906082,827.2185989964157
1.56,-0.006586687640806055,0.004572204937691533,-0.001170660321560657,0.0,0.0,0.0,-0.018365144815522542,0.01515076365460511,-0.009177108963363507,592.6933347415618,-545.6119576843888,183.3648634181408,703.8058203320677,-669.1963057270932,256.781726835957,1257.946242061115,-1391.786385624522,819.8303493533828
1.58,-0.006951373787517756,0.0048717573813789284,-0.0013555450388289536,0.0,0.0,0.0,-0.01801392161417063,0.01492720092056269,-0.009107084934008186,617.2704616812587,-572.947753418444,199.60404267999175,725.6729328784113,-694.1885654997282,272.2659549057409,1228.856346984844,-1366.789786702759,811.9589630925475
1.6,-0.007308951074245673,0.005166678870769099,-0.0015390530029488758,0.0,0.0,0.0,-0.01764951210389604,0.014693333932854493,-0.009031859979435376,641.248156726332,-599.7651791375952,215.67623322601926,746.863378644389,-718.5811686822937,287.5404599260825,1198.8847522536673,-1340.8712859575587,803.6095273013757
1.62,-0.007659156980499127,0.005456768523266496,-0.001721073856885802,0.0,0.0,0.0,-0.01727226503740568,0.01444937084290291,-0.008951494756862997,664.6093361837928,-626.0462549499723,231.57198258887504,767.3626155635081,-742.3582577753112,302.59631060796164,1168.058972873041,-1314.053790618857,794.7874681427891
1.6400000000000001,-0.008001735945990074,0.005741829805435924,-0.0019014983329714852,0.0,0.0,0.0,-0.01688253817655163,0.014195526610047492,-0.008866052810342896,687.3374785465912,-651.773470418663,247.28195358137808,787.1567153181807,-765.5044939721481,317.42472133809144,1136.4071181399197,-1286.360773434535,785.4985496251516
1.6600000000000001,-0.008336439554569974,0.006021670657490793,-0.0020802183332344626,0.0,0.0,0.0,-0.016480697968437256,0.013932022817360529,-0.008775600528291667,709.4166358989008,-676.9297954527102,262.79693101975266,806.2323725345038,-788.0050661307264,332.0170587079141,1103.9578676154804,-1257.81625170236,775.7488719187293
1.68,-0.00866302671188146,0.0062961036137959515,-0.0022571270091011897,0.0,0.0,0.0,-0.01606711921571314,0.013659087483103818,-0.008680207099346759,730.8314448324595,-701.49869077358,278.10782840390164,824.5769134518794,-809.8456992987356,346.3648479583286,1070.7404466779337,-1228.444766043492,765.5448692074486
1.7,-0.00898126381658626,0.0065649459193301875,-0.002432118840354658,0.0,0.0,0.0,-0.015642184741343667,0.013376954867988948,-0.008579944466564808,751.5671368659542,-725.4641179522399,293.2056945455791,842.1783040610067,-831.0126627901777,360.4597793302386,1036.7846016747365,-1198.2713589329933,754.8933070838729
1.72,-0.009290924925043686,0.006828019642057362,-0.002605089713247022,0.0,0.0,0.0,-0.01520628504812903,0.013085865278406253,-0.00847488727998055,771.6095483597818,-748.8105490125846,308.0817201351546,859.0251577047583,-851.4927778107472,374.293714311911,1002.1205746913779,-1167.3215530172342,743.8012794787767
1.74,-0.009591791909312253,0.007085151781158939,-0.002775936997659212,0.0,0.0,0.0,-0.014759817973270821,0.012786064865790096,-0.008365112847546196,790.9451299189977,-771.5229755973344,322.7272442377282,875.1067421363674,-871.2734246298287,387.8586917738413,966.7790779607969,-1135.621329237489,732.2762051286787
1.76,-0.009883654608352721,0.0073361743710844765,-0.0029445596232009486,0.0,0.0,0.0,-0.014303188338272719,0.012477805422290524,-0.008250701084472685,809.5609552776249,-793.5869176929008,337.1337607093392,890.4129860298049,-890.3425492985489,401.1469339818847,930.7912679313574,-1103.1971047783202,720.3258235805492
1.78,-0.010166310972323345,0.007580924581380362,-0.0031108581541512415,0.0,0.0,0.0,-0.013836807594470847,0.012161344172923581,-0.00813173446099572,827.4447296578678,-814.988431910361,351.2929245240184,904.9344849381664,-908.6886699114408,414.1508524800411,894.1887190121463,-1070.0757108730102,707.9581907339616
1.8,-0.010439567199852284,0.007819244812260725,-0.003274734863133677,0.0,0.0,0.0,-0.01336109346449122,0.011836943564374591,-0.008008297948591099,844.5847975982854,-835.7141193197796,365.19655800257226,918.6625066955048,-926.3008824125733,426.8630538337841,857.0033970208783,-1036.2843704709292,695.1816739276921
1.82,-0.010703237868189497,0.00805098278588806,-0.0034360938034261324,0.0,0.0,0.0,-0.01287646957993428,0.011504871050630578,-0.007880478964665356,860.9701502452778,-855.7511328359102,378.83665693398774,931.5889962588221,-943.1688659441451,439.27634522533026,819.2676323496187,-1001.8506758065314,682.004946570774
1.84,-0.01095714605613507,0.008275991633334622,-0.003594840879807215,0.0,0.0,0.0,-0.012383365115588905,0.011165398875619743,-0.007748367315749337,876.5904321027658,-875.0871841533078,392.20539658046147,943.7065799865863,-959.2828877389131,451.3837398925134,781.0140928744033,-966.8025658698809,668.4369823236864
1.86,-0.011201123459660067,0.00849412997719912,-0.0037508839178408415,0.0,0.0,0.0,-0.01188221442048045,0.010818803853037427,-0.007612055139223865,891.435947235271,-893.710550229616,405.2951375571995,955.0085693515305,-974.6338075559856,463.1784624028695,742.2757566252585,-931.1683038154115,654.4870488369014
1.8800000000000001,-0.011435010500125742,0.00870526200985658,-0.003904132731506582,0.0,0.0,0.0,-0.011373456646059174,0.01046536714353936,-0.007471636843608257,905.4976649201662,-911.6100793159663,418.09843157823883,965.4889640847931,-989.2130816612218,474.6539537551286,703.0858842447628,-894.9764543175149,640.1647010519667
1.9000000000000001,-0.011658656425029168,0.008909257567322597,-0.004054499189082961,0.0,0.0,0.0,-0.010857535371837194,0.010105374029484224,-0.007327209047444014,918.7672247451545,-928.7751965339355,430.60802705974817,975.142454750065,-1003.0127663526561,485.8038763002927,663.4779912494139,-858.2558608984584,625.4797740754668
1.92,-0.011871919401198916,0.009105992198716398,-0.004201897277193112,0.0,0.0,0.0,-0.01033489822878341,0.009739113687408553,-0.007178870516807544,931.2369411476079,-945.1959089987208,442.8168745724272,983.9644247461144,-1016.0255210328943,496.6221184747045,623.48582012267,-821.0356232392655,610.4423756339514
1.94,-0.01207466660037504,0.009295347231310248,-0.004346243162930197,0.0,0.0,0.0,-0.009805996520787084,0.009366878958417948,-0.007026722101487375,942.8998073927854,-960.8628104887016,454.7181321347962,991.9509517368414,-1028.2446108299475,507.1027993382594,583.1433122588749,-783.3450744990387,595.0628781184491
1.96,-0.012266774277112535,0.00947720983115587,-0.004487455253975536,0.0,0.0,0.0,-0.00927128484450166,0.008988966116679206,-0.006870866669862826,953.7494989884188,-975.7670856618386,466.3051703394685,999.0988085083733,-1039.6639087683443,517.2402729105349,542.4845797816715,-745.2137586568483,579.3519102336148
1.98,-0.012448127838958545,0.00965147305928144,-0.004625454256633965,0.0,0.0,0.0,-0.00873122070788107,0.008605674636198575,-0.006711409042522646,963.7803765336041,-989.9005138196741,477.57157730465065,1005.4054632535285,-1050.277897492809,527.0291322986805,501.5438772592631,-706.6714078917755,563.3203482591085
2.0,-0.012618621908851324,0.00981803592345565,-0.004760163231706471,0.08726646259971647,0.0,0.0,-0.008186264147721221,0.00821730695607172,-0.006548455924663637,972.9874880004623,-1003.2554722200306,488.5111634434668,4800.0,-1060.0816705474192,536.4642136105324,460.35557334291184,-667.7479200178254,546.979306940807
2.02,-0.012777510280736593,0.009976803436380565,-0.00489150762970203,0.08726646259971647,0.0,0.0,-0.007539327773416973,0.00782416623705109,-0.006382117188013426,1332.9874880004622,-1015.824938939907,499.11796604389684,4800.0,-1069.0709031304414,545.5406202754042,17999.999999999993,-628.473335993823,530.3401300215029
2.04,-0.012921451453120625,0.010127686775728204,-0.0050194151480686955,0.08726646259971647,0.0,0.0,-0.0066929913129929975,0.007426550409278699,-0.0062125094542092784,1692.9874880004622,-1027.6024886363484,509.38625821522146,4800.0,-1077.2417750379857,554.2537693206357,18000.0,-588.8774848220692,513.4146085662309
2.06,-0.01304645620462841,0.010270603419731121,-0.005143815642540517,0.08726646259971647,0.0,0.0,-0.005647409379632706,0.007024758530880434,-0.006039751247328517,2052.9874880004622,-1038.582272200773,519.3105660915655,4800.0,-1084.5910821031198,562.599303409567,18000.0,-548.9891782212339,496.2153938172037
2.08,-0.013148538471023485,0.010405477157040068,-0.005264641254106639,0.08726646259971647,0.0,0.0,-0.0044027364229821085,0.006619092682310709,-0.005863961438322713,2412.9874880004622,-1048.759025562962,528.8856627737212,4800.0,-1091.1162664946255,570.5730766019223,18000.0,-508.83766810944735,478.7548341077809
2.1,-0.013223715349926835,0.0105322380787329,-0.0053818265566061285,0.08726646259971647,0.0,0.0,-0.0029591267308009244,0.00620985776642917,-0.00568525914781599,2772.9874880004622,-1058.1280832495067,538.1065604613067,4800.0,-1096.81541285926,578.1711660335154,18000.0,-468.45288432723464,461.0448843792767
2.12,-0.01326800710540521,0.010650822564300597,-0.00549530870383208,0.08726646259971647,0.0,0.0,-0.00131673443070569,0.00579736130192753,-0.005503763654092735,3132.9874880004622,-1066.6853880899453,546.9685069086751,4800.0,-1101.6872437884454,585.3898836374174,18000.0,-427.86524202192595,443.0973223684191
2.14,-0.013277437172397821,0.010761173261720186,-0.0056050275757328905,0.08726646259971647,0.0,0.0,0.0005242865080003776,0.005381913211455839,-0.00531959430504572,3487.4463426671095,-1074.4274977732562,555.4669852573666,4800.0,-1105.7311146409752,592.2257878492145,17722.942733332366,-387.105484165545,424.9239174345746
2.16,-0.013248159907580437,0.010863239060414306,-0.005710925925075383,0.08726646259971647,0.0,0.0,0.002544737326464617,0.004963825923012691,-0.005132870264080579,3777.771931911152,-1081.3515888089382,563.5977164947235,4800.0,-1108.9470125460455,598.675692614114,14516.279462202123,-346.2045517841034,406.536561867847
2.18,-0.013176971067637933,0.010956975038977251,-0.005812949547377322,0.08726646259971647,0.0,0.0,0.004706249679604141,0.00454341534205657,-0.004943709845034311,4003.879995799945,-1087.4554593914136,571.3566633609754,4800.0,-1111.3355665047204,604.736671707025,11305.403194439645,-305.1935291237669,387.9473433125952
2.2,-0.013061377178177125,0.011042342398069825,-0.005911047453146523,0.08726646259971647,0.0,0.0,0.0069771621111862185,0.004121000556299332,-0.004752230633950693,4179.974899072711,-1092.7375338652066,578.7400343476749,4800.0,-1112.8980364392585,610.4060762433735,8804.745163638312,-264.10372368965227,369.16854933497234
2.22,-0.012899445137031229,0.011119308399198747,-0.0060051720114637774,0.08726646259971647,0.0,0.0,0.009332816946717998,0.003696903006059485,-0.0045585498800704005,4317.119123057117,-1097.196863780268,585.7442906849559,4800.0,-1113.6362945178219,615.6815540529016,6857.211199220274,-222.96649575306446,350.21281686405246
2.24,-0.012689678286000206,0.011187846313705594,-0.006095279061352432,0.08726646259971647,0.0,0.0,0.01175401112148873,0.0032714457725771494,-0.004362784782846119,4423.928223279347,-1100.833124583057,592.3661560685885,4800.0,-1113.5528092769584,620.5610644386799,5340.455011111499,-181.81304013945692,331.09326918162765
2.2600000000000002,-0.012430919895037196,0.011247935378506586,-0.0061813279979991975,0.08726646259971647,0.0,0.0,0.014225789671615635,0.002844952976568323,-0.0041650526880901255,4507.112068423124,-1103.6466095275578,598.6026275000588,4800.0,-1112.6506320949413,625.0428891734149,4159.192257188852,-140.67424722503574,311.82357157351817
2.2800000000000002,-0.012122277995386899,0.011299560756307203,-0.006263281838699619,0.08726646259971647,0.0,0.0,0.01673650609397342,0.0024177492625448997,-0.00396547121432748,4571.896361882266,-1105.6382219411441,604.4509861612064,4800.0,-1110.933385418643,629.1256405193692,3239.2146729571323,-99.58062067931905,292.4179330573793
2.3000000000000003,-0.011763066839362235,0.011342713498560026,-0.0063411072722283635,0.08726646259971647,0.0,0.0,0.019277090545897088,0.0019901593499329173,-0.003764158325613388,4622.350926368269,-1106.8094665970557,609.9088076574211,4800.0,-1108.405252287179,632.8082668731736,2522.7282243001355,-58.56223279557753,272.8910748107353
2.32,-0.011352761308990544,0.011377390509850928,-0.006414774694450287,0.08726646259971647,0.0,0.0,0.021840479912281153,0.0015625076363055105,-0.0035612323633530483,4661.645374783881,-1107.1624406779276,614.9739712437179,4800.0,-1105.0709667985893,636.0900564958511,1964.7224207806175,-17.648704043597263,253.25817931483812
2.34,-0.01089096140924628,0.011403594512717575,-0.006484258232303919,0.08726646259971647,0.0,0.0,0.02442117393639467,0.0011351178413772655,-0.0033568120467901952,4692.248228896627,-1106.6998246294218,619.644667835132,4800.0,-1100.935805249536,638.9706396793908,1530.1427056372631,23.13080242529395,233.53482957070923
2.36,-0.010377364615144824,0.01142133401214783,-0.006549535757783609,0.08726646259971647,0.0,0.0,0.027014889530199523,0.0007083126829933169,-0.003151016449615214,4716.08199467291,-1105.4248730771326,623.9194067245115,4800.0,-1096.0055777404204,641.4499896191759,1191.6882888141572,63.74757761445835,213.7369444689739
2.38,-0.009811744335387562,0.011430623259191664,-0.0066105888931540235,0.08726646259971647,0.0,0.0,0.02961829154770906,0.0002824135783539397,-0.0029439649584366598,4734.643936280904,-1103.3414058957212,627.7970210073645,4800.0,-1090.286620087692,643.528422198067,928.0970803997207,104.17335907056895,193.880714142648
2.4,-0.00919393313953254,0.011431482213261837,-0.0066674030083446745,0.08726646259971647,0.0,0.0,0.03222878310842077,-0.0001422596347280037,-0.0027357772175458633,4749.100135921895,-1100.4537994645507,631.2766717590189,4800.0,-1083.7857859215806,645.2065948405275,722.8099820495572,144.38032155852625,173.9825375827195
2.42,-0.008523809694938489,0.011423936502806471,-0.00671996721124879,0.08726646259971647,0.0,0.0,0.0348443422988609,-0.0005653889605333141,-0.0025265730633936313,4760.358748435265,-1096.7669781095872,634.3578510343721,4800.0,-1076.5104388783604,646.485504558386,562.9306256684686,184.34106774817565,154.05896376765895
2.44,-0.007801288592816036,0.0114080173841185,-0.006768274331490076,0.08726646259971647,0.0,0.0,0.03746339499380528,-0.0009866584951692666,-0.0023164724514215355,4769.127052614378,-1092.2864057112738,637.0403837718615,4800.0,-1068.4684448161292,647.3664852825623,438.41520895566646,224.02861991566851,134.1266368744698
2.46,-0.007026312424248005,0.011383761698108976,-0.006812320898097024,0.08726646259971647,0.0,0.0,0.04008471580781976,-0.001405754665669638,-0.0021055953772942245,4775.955883261686,-1087.0180774468693,639.3244286860936,4800.0,-1059.668164002471,647.8512045540868,341.4415323653884,263.41641322022724,114.20224571160702
2.48,-0.006198845608411219,0.011351211824918024,-0.006852107111432915,0.08726646259971647,0.0,0.0,0.0427073509549424,-0.0018223664602444684,-0.0018940617941220989,4781.274235255073,-1080.9685116312871,641.2104782311136,4800.0,-1050.1184432334148,647.941659631977,265.9175996693648,302.4782907791064,94.30247725100003
