time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
0,1750,1750,30000,30000,-0.00872664625997165,0.0349065850398866,0.0261799387799149,0,0,0,-0.00903207887907066,0.62,29081.8378837667
0.02,1750.54291820109,1750.064,29999.6934405274,29999.4857142857,-0.00878853201830835,0.0349648834482605,0.0261763514299522,-0.00035706429279574,-0.000699589905934481,-0.0619884452010823,-0.00920779793343247,0.61966475725924,29101.1243545191
0.04,1751.08552067592,1750.128,29999.384619271,29998.9714285714,-0.00885041931067852,0.0350162259255593,0.0261658066148808,-0.000693044765517186,-0.00223760184708556,-0.0865731362646019,-0.00937853395437502,0.619329735526856,29120.4166603415
0.06,1751.62780798605,1750.192,29999.0735338663,29998.4571428571,-0.00891235822421428,0.0350611992480691,0.0261488410238548,-0.000998290827451677,-0.0040183219488238,-0.0883655844267521,-0.00953850322563175,0.618994934409768,29139.7148373774
0.08,1752.16978066557,1750.256,29998.7601809401,29997.9428571429,-0.00897435971610373,0.0351004507516166,0.0261260910355128,-0.00127171178079747,-0.00569892195672302,-0.0780569914846419,-0.00968653512553419,0.618660353534101,29159.0189249996
0.1,1752.71143921504,1750.32,29998.4445571511,29997.4285714286,-0.00903641343914464,0.0351345767873126,0.026098163348168,-0.00151681801446636,-0.00711463883592004,-0.0628524476995391,-0.00982401346136048,0.61832599254947,29178.3289614025
0.12,1753.25278410268,1750.384,29998.1266597089,29996.9142857143,-0.00909849990599796,0.0351640716302686,0.0260655717242706,-0.00173903516596996,-0.0082157471596518,-0.0471676933359998,-0.00995345774998931,0.617991851128125,29197.6449815358
0.14,1753.79381576922,1750.448,29997.8064865501,29996.4,-0.00916059806026329,0.035189314819297,0.0260287167590337,-0.00194404450454758,-0.00901918359549522,-0.0333686986898924,-0.0100776296314998,0.617657928961544,29216.9670165407
0.16,1754.33453463404,1750.512,29997.4840363139,29995.8857142857,-0.00922268943076521,0.0352105802566109,0.0259878908258457,-0.00213688250318587,-0.00957433643741475,-0.0224337541276556,-0.0101990337476615,0.61732422575617,29236.2950940438
0.18,1754.87494110102,1750.576,29997.1593082145,29995.3714285714,-0.00928475994329896,0.0352280554350156,0.0259432954917167,-0.00232155795580411,-0.00994083475600888,-0.0144858235360308,-0.0103196917468089,0.616990741229283,29255.6292388595
0.2,1755.41503556353,1750.64,29996.8323018779,29994.8571428571,-0.00934680026597531,0.0352418633567514,0.0258950630907761,-0.00250099080079801,-0.0101755892073486,-0.0091854386309785,-0.0104410892925675,0.616657475105529,29274.9694738099
0.22,1755.95481840819,1750.704,29996.5030171832,29994.3428571429,-0.00940880534285257,0.0352520829001412,0.0258432775572887,-0.0026771271010658,-0.0103264037657904,-0.00599788671472655,-0.0105642205149533,0.616324427114264,29294.3158204936
0.24,1756.49429001756,1750.768,29996.1714541256,29993.8285714286,-0.00947077356677372,0.0352587656278642,0.0257879920610905,-0.00285113048468956,-0.0104298744451386,-0.0043588235146002,-0.010689677340299,0.615991596987707,29313.6682999244
0.26,1757.03345077174,1750.832,29995.8376127122,29993.3142857143,-0.00953270587525328,0.0352619484688422,0.0257292425935889,-0.00302358771248856,-0.0105118060936754,-0.0037645956251813,-0.0108177502202741,0.61565898445978,29333.0269330121
0.28,1757.57230104933,1750.896,29995.5014928868,29992.8,-0.00959460492784809,0.0352616625328879,0.0256670576050398,-0.0031946939354231,-0.0105888854843839,-0.00381113209456694,-0.0109485212504347,0.615326589265472,29352.3917408977
0.3,1758.11084122773,1750.96,29995.1630944817,29992.2857142857,-0.00965647443667554,0.0352579387141103,0.0256014642774348,-0.00336440240354275,-0.0106707835111844,-0.00420078105909524,-0.0110819407816799,0.614994411140588,29371.762745163
0.32,1758.64907168324,1751.024,29994.8224171899,29991.7714285714,-0.00971831866682217,0.0352508108578645,0.0255324921910423,-0.00353253546104455,-0.0107621974350033,-0.00473151581623731,-0.0112178851045299,0.614662449821734,29391.1399679466
0.34,1759.18699279078,1751.088,29994.4794605519,29991.2571428571,-0.00978014209248274,0.0352403172236968,0.0254601751312141,-0.00369886038952194,-0.0108645863549708,-0.00527840754966891,-0.0113561964924111,0.614330705046456,29410.5234319931
0.36,1759.72460492365,1751.152,29994.1342239521,29990.7428571429,-0.00984194918045896,0.0352265008560041,0.0253845516755452,-0.00386313669296189,-0.0109775126407044,-0.00577356682347762,-0.0114967086512633,0.613999176553446,29429.9131606593
0.38,1760.26190845319,1751.216,29993.7867066214,29990.2285714286,-0.00990374426905952,0.0352094093287273,0.0253056650596678,-0.00402514211216018,-0.0110995970031144,-0.00618799316201298,-0.0116392611315273,0.613667864082764,29449.3091778953
0.4,1760.79890374848,1751.28,29993.4369076426,29989.7142857143,-0.0099655315128793,0.0351890941917153,0.025223562678836,-0.00418468403692529,-0.0112291433316103,-0.00651686795105551,-0.0117837060451279,0.613336767376061,29468.7115082137
0.42,1761.33559117603,1751.344,29993.0848259571,29989.2,-0.0100273148691855,0.0351656103298867,0.0251382954607012,-0.00434160176306194,-0.0113645071067567,-0.00676862630924922,-0.011929909868452,0.613005886176781,29488.1201766546
0.44,1761.87197109953,1751.408,29992.7304603715,29988.6857142857,-0.0100890981076492,0.0351390153570776,0.0250499172494284,-0.00449576367001423,-0.011504280455388,-0.00695747304093145,-0.0120777524446277,0.612675220230328,29507.5352087524
0.46,1762.40804387968,1751.472,29992.3738095638,29988.1714285714,-0.0101508848307567,0.0351093691034706,0.0249584842727139,-0.00464706213046327,-0.011647356670652,-0.00709870346373923,-0.0122271246652958,0.612344769284221,29526.9566305048
0.48,1762.94380987399,1751.536,29992.0148720884,29987.6571428571,-0.0102126784968621,0.0350767332146949,0.0248640547178327,-0.00479540792450949,-0.0117929232041362,-0.00720611752535901,-0.0123779257822511,0.61201453308821,29546.3844683467
0.5,1763.47926943659,1751.6,29991.6536463811,29987.1428571429,-0.010274482441338,0.0350411708569537,0.0247666884156157,-0.00494072515021094,-0.011940418324622,-0.007290873900432,-0.0125300608948099,0.611684511394387,29565.8187491284
